,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
3061,TwitterX,200.69026,-0.36951,-103.21271,-1.05616,230.62213,-120.67745,Q3,0.00200,-0.66171,4.21467,-4.29842,True,951.84493
3062,SpaceX,199.57262,-0.33219,-94.72127,-1.04613,229.51917,-120.99443,EBIT/Wh,1.44868,-0.31859,7.28987,-3.24455,True,950.50247
3063,SpaceX,198.46120,-0.23796,-101.11203,-1.06626,228.38009,-119.34913,AI,0.56443,-0.68388,11.08697,2.97774,True,941.74998
3064,Tesla,200.48861,-0.61194,-99.85113,-1.04278,230.44566,-122.16536,Q3,-1.06146,-1.65048,11.19694,0.20188,True,952.51749
3065,Tesla,200.15143,1.41652,-102.82992,-1.04004,230.11229,-122.14941,Q3,-0.63916,-0.52671,8.98892,3.13670,True,949.34221
3066,SpaceX,201.58803,-0.68591,-97.48626,-1.06422,231.50802,-121.65133,Q2,-0.02878,0.22209,5.79094,1.37414,True,959.19701
3067,TwitterX,199.38802,0.27308,-102.51890,-1.05682,229.32043,-122.37966,EBIT/Wh,-0.21993,1.47152,15.28747,3.75306,True,945.68064
3068,SpaceX,200.74317,0.56913,-102.36693,-1.05969,230.67026,-121.58428,Q3,-0.55672,-0.62247,13.70687,6.95689,True,952.53239
3069,Tesla,201.47638,0.14990,-106.51394,-1.05862,231.40874,-121.82637,Q2,-2.30181,0.41234,10.43286,3.91191,True,954.12494
3070,Tesla,198.91979,1.35058,-106.69965,-1.04104,228.87827,-120.03446,AI,2.94480,-1.75977,7.60343,-6.38393,True,941.24911
3071,Tesla,197.89875,0.21856,-96.39495,-1.03979,227.86034,-119.03068,AI,0.31245,-1.26165,12.96883,-2.55269,True,941.29627
3072,Tesla,201.45610,-0.67027,-99.72652,-1.05059,231.40048,-121.68007,Q2,1.88017,-1.36979,11.10638,-2.81624,True,957.41723
3073,SpaceX,200.03974,-0.30273,-106.43236,-1.06077,229.96395,-122.49975,Q3,0.21438,1.06907,8.00968,-4.64972,True,946.98253
3074,Tesla,200.16319,0.12453,-97.62192,-1.05712,230.09797,-119.53737,Q3,-0.13861,1.29182,9.26218,-4.19656,True,952.00499
3075,TwitterX,198.96371,0.02374,-99.74145,-1.05141,228.90737,-117.39658,AI,1.13424,1.39528,4.99576,-5.29389,True,944.94784
3076,Tesla,200.80337,0.56241,-98.61785,-1.05167,230.74589,-121.84912,Q3,-1.77234,3.14709,11.32373,-2.00475,True,954.70793
3077,Tesla,199.93968,0.53235,-90.83282,-1.05275,229.88128,-121.81867,EBIT/Wh,-0.09069,-0.87132,14.30238,-3.00055,True,954.28200
3078,SpaceX,201.64602,-0.60714,-100.12277,-1.06504,231.56345,-122.82213,Q2,-1.09133,0.09625,11.58785,2.86784,True,958.16871
3079,SpaceX,200.71473,-0.51641,-102.18324,-1.05623,230.64432,-119.49462,Q3,-0.48442,-1.28840,11.51801,-1.47949,True,952.48202
3080,TwitterX,201.12765,0.10765,-101.56609,-1.05571,231.06625,-123.49818,Q2,0.31768,1.48206,12.18063,-0.39979,True,954.85519
3081,TwitterX,197.95689,0.06065,-100.96978,-1.04740,227.90928,-120.30077,AI,1.66899,-0.22006,11.36930,-3.57490,True,939.29957
3082,TwitterX,201.60823,0.92857,-95.39972,-1.06044,231.53470,-119.29113,Q2,-1.75907,1.01429,9.05800,1.44970,True,960.34131
3083,SpaceX,201.66848,0.48986,-97.64245,-1.05756,231.60009,-123.25972,Q2,0.45529,-0.40106,11.46174,0.48639,True,959.52119
3084,SpaceX,199.14839,0.06597,-100.49649,-1.06200,229.07324,-116.65088,EBIT/Wh,-0.16878,0.37602,14.58458,2.86608,True,945.49368
3085,SpaceX,200.65612,0.02956,-93.23063,-1.04992,230.59972,-121.49275,Q3,-1.96841,0.40699,11.91666,-0.89084,True,956.66530
3086,Tesla,199.57420,1.13144,-97.93133,-1.05317,229.51482,-119.59333,EBIT/Wh,-2.44825,0.19049,12.35213,-1.42556,True,948.90534
3087,Tesla,200.98767,-0.82850,-94.37057,-1.03977,230.94987,-123.39018,Q3,0.91596,-0.43070,10.07425,1.18039,True,957.75307
3088,TwitterX,201.32357,0.73142,-99.48021,-1.05698,231.25676,-121.80134,Q2,-0.26732,1.79540,14.77787,1.41512,True,956.87773
3089,TwitterX,202.00275,0.53815,-103.66256,-1.05054,231.94725,-126.06223,Q2,2.23639,2.33345,12.53978,0.60816,True,958.18249
3090,SpaceX,198.61376,0.12839,-100.57220,-1.04431,228.56215,-119.78901,AI,-0.29833,-0.32450,15.51472,3.76924,True,942.78268
3091,TwitterX,199.23982,-0.84891,-101.80726,-1.05469,229.17500,-120.93066,EBIT/Wh,3.43846,0.79210,14.30553,0.62763,True,945.29545
3092,Tesla,198.67526,0.31949,-103.06515,-1.05720,228.60900,-118.97442,AI,-1.56288,2.76422,8.33579,-3.55623,True,941.84374
3093,SpaceX,199.36463,-0.14510,-108.06796,-1.06193,229.28906,-121.71012,EBIT/Wh,0.73909,0.07000,10.36780,0.48567,True,942.78919
3094,Tesla,198.82087,-0.88102,-96.44310,-1.04346,228.77732,-120.07847,AI,3.03797,0.53385,10.37622,-4.19979,True,945.88280
3095,SpaceX,201.18870,0.52621,-106.43937,-1.06027,231.11186,-118.53882,Q2,-0.21360,-0.21201,10.01096,-2.60676,True,952.72380
3096,Tesla,199.71353,-1.12480,-97.25128,-1.05232,229.65452,-121.97139,EBIT/Wh,-0.20351,-1.33147,15.69394,-4.08137,True,949.94200
3097,Tesla,200.33415,-0.64638,-98.41876,-1.05170,230.27645,-120.37325,Q3,0.08585,-0.95103,10.59968,-1.17733,True,952.46134
3098,Tesla,198.86779,-0.59524,-96.82452,-1.05200,228.80923,-120.86630,AI,1.48507,-3.31285,7.40838,0.58579,True,945.92670
3099,SpaceX,198.93892,0.97779,-96.45496,-1.06369,228.85669,-121.48806,AI,0.90906,-1.13013,10.99078,-0.82054,True,946.46714
3100,Tesla,200.53967,-0.23400,-96.74833,-1.05261,230.48176,-121.94239,Q3,-0.02393,0.73616,10.45870,-1.65478,True,954.32418
3101,Tesla,201.88425,0.21482,-98.62389,-1.05247,231.82507,-123.94785,Q2,2.22945,-0.33310,11.59539,0.96981,True,960.10932
3102,Tesla,199.74862,0.09947,-97.31525,-1.04602,229.69996,-123.20826,EBIT/Wh,1.35053,-0.64680,12.07533,-6.13526,True,950.08549
3103,SpaceX,202.20861,1.23833,-102.76252,-1.06748,232.12083,-123.52212,Q1,0.77336,0.22496,10.89376,4.64001,True,959.66182
3104,Tesla,201.25493,1.74104,-99.77679,-1.04263,231.21200,-120.03110,Q2,0.51483,-0.23421,12.66259,-5.92423,True,956.38624
3105,TwitterX,199.16123,-0.21919,-105.89010,-1.05411,229.09586,-122.48569,EBIT/Wh,1.04958,0.02734,10.81343,-2.05101,True,942.86110
3106,TwitterX,199.48547,-0.45521,-101.17020,-1.05501,229.41947,-120.50135,EBIT/Wh,-0.17442,0.30000,7.12766,-3.27035,True,946.84225
3107,Tesla,200.35376,0.30886,-95.87323,-1.05215,230.29509,-121.88406,Q3,-0.47839,1.24227,12.34841,-2.48790,True,953.83220
3108,Tesla,200.80215,-0.39654,-96.57414,-1.05123,230.74521,-121.20831,Q3,-0.68159,3.13379,13.12359,-7.04741,True,955.72370
3109,TwitterX,197.69778,-0.06251,-100.98699,-1.05865,227.62665,-120.78686,AI,0.99239,-1.26336,13.68479,-2.50566,True,937.99540
3110,Tesla,200.50983,0.43699,-101.44806,-1.05412,230.44860,-123.62303,Q3,-0.16925,-1.68414,11.96739,-2.31236,True,951.82512
3111,Tesla,200.60582,0.36010,-101.84942,-1.05644,230.54208,-119.78314,Q3,1.01058,0.33558,7.17474,-5.34125,True,952.10441
3112,Tesla,201.21686,-0.70690,-101.62922,-1.04071,231.17745,-120.93083,Q2,1.18232,1.08404,6.57159,-0.02577,True,955.26969
3113,Tesla,199.40839,-1.61166,-104.83989,-1.04629,229.35897,-121.26950,EBIT/Wh,0.75106,-1.71375,15.00263,-4.92971,True,944.62201
3114,TwitterX,199.89764,-0.48461,-100.46586,-1.05649,229.83366,-121.83937,EBIT/Wh,-0.42206,-0.29148,6.79564,-5.04829,True,949.25524
3115,Tesla,198.99949,-0.57408,-96.85382,-1.04497,228.95266,-116.97142,EBIT/Wh,1.61256,0.62943,6.14420,5.68926,True,946.57056
3116,Tesla,201.68676,1.23678,-103.58725,-1.04417,231.64052,-123.60200,Q2,1.69205,-0.73205,10.48607,-2.43595,True,956.64016
3117,Tesla,199.58086,0.31859,-104.66205,-1.04995,229.52590,-118.36465,EBIT/Wh,1.45842,0.99539,9.24222,0.99844,True,945.57327
3118,Tesla,198.54681,-1.11500,-99.10426,-1.04443,228.50190,-121.08363,AI,1.40215,-0.69269,9.43449,-0.96637,True,943.18192
3119,Tesla,200.12444,-0.07582,-105.06020,-1.05593,230.06094,-121.92626,Q3,-0.07653,0.37700,13.03591,-3.21329,True,948.09211
3120,SpaceX,197.48820,-1.95071,-97.30364,-1.06434,227.40651,-118.00428,AI,-0.23886,0.20537,13.45360,4.31659,True,938.78920
3121,Tesla,199.17732,0.29066,-95.00120,-1.04042,229.13842,-120.13808,EBIT/Wh,-1.89132,2.40879,11.34868,-6.27577,True,948.38598
3122,Tesla,199.49269,-0.01278,-100.93549,-1.05643,229.42852,-120.55084,EBIT/Wh,-0.45406,-0.33093,11.34996,-3.54529,True,946.99569
3123,TwitterX,199.91047,-0.08092,-96.98871,-1.05954,229.83586,-122.45135,EBIT/Wh,-0.08697,0.96405,12.69306,-0.67885,True,951.05799
3124,Tesla,199.92439,0.00573,-95.69648,-1.04871,229.87174,-119.47152,EBIT/Wh,1.14036,-1.25992,9.60546,-1.93861,True,951.77372
3125,Tesla,200.51040,0.73521,-98.37789,-1.05202,230.45371,-122.64607,Q3,1.49803,0.34798,12.37881,-3.42326,True,953.36306
3126,Tesla,199.80467,-0.27553,-97.24009,-1.05623,229.73999,-121.03317,EBIT/Wh,-1.54539,-1.64938,10.68489,-2.82801,True,950.40329
3127,Tesla,201.15842,-0.30150,-103.49299,-1.05477,231.09704,-121.26195,Q2,0.13448,1.28551,8.01844,-5.75465,True,954.04559
3128,TwitterX,199.66931,0.70603,-96.49838,-1.05849,229.59998,-120.69325,EBIT/Wh,-1.49049,-0.87229,6.39776,-4.03330,True,950.09738
3129,SpaceX,201.04590,0.74532,-97.92813,-1.05316,230.97986,-124.78901,Q2,-0.35702,1.09391,10.63857,-2.61071,True,956.26546
3130,Tesla,200.04598,-0.95510,-101.84824,-1.05095,229.98999,-122.58615,Q3,-0.19782,0.46356,12.32365,1.01114,True,949.30576
3131,SpaceX,201.55077,0.72026,-103.25978,-1.06471,231.47083,-124.64347,Q2,0.54281,-0.14809,14.15829,1.21288,True,956.12398
3132,Tesla,199.70648,-0.32186,-94.47013,-1.05223,229.64894,-120.45523,EBIT/Wh,0.40654,0.34528,9.16854,-4.18637,True,951.29734
3133,Tesla,198.73002,-0.52783,-97.84627,-1.04952,228.67610,-120.56352,AI,-0.23585,2.09914,13.14082,-1.70785,True,944.72694
3134,Tesla,200.41367,1.17538,-102.80996,-1.05369,230.35426,-124.13865,Q3,-1.40168,2.34471,10.35291,-7.20787,True,950.66334
3135,Tesla,200.53740,0.13251,-99.37683,-1.04834,230.48464,-121.86461,Q3,-0.25998,1.72382,7.93987,-1.71145,True,952.99858
3136,SpaceX,200.09857,-0.51451,-103.57825,-1.06609,230.01730,-124.29757,Q3,0.21449,0.88777,13.49611,3.13645,True,948.70370
3137,TwitterX,198.22917,-1.01385,-104.38841,-1.05534,228.16563,-120.42412,AI,3.06223,3.85812,11.27617,-5.05784,True,938.95166
3138,Tesla,200.35224,0.25182,-103.54832,-1.05674,230.28756,-120.88127,Q3,1.22383,-0.28892,11.98739,-4.63854,True,949.98701
3139,TwitterX,200.35323,-1.32526,-101.76174,-1.05827,230.28600,-120.24938,Q3,-1.55799,0.82278,14.18673,-2.13179,True,950.88529
3140,Tesla,199.17168,-0.42935,-94.26513,-1.05540,229.10904,-120.01026,EBIT/Wh,0.64929,0.15582,11.92456,-5.55687,True,948.72581
3141,Tesla,199.42694,0.02986,-105.23845,-1.05175,229.37029,-120.18292,EBIT/Wh,2.73179,-1.83275,13.24988,-4.65349,True,944.51548
3142,SpaceX,199.77826,0.17762,-100.34541,-1.05053,229.71771,-121.21250,EBIT/Wh,0.01076,-1.06448,11.91176,3.90343,True,948.71862
3143,Tesla,198.67137,0.43465,-100.63806,-1.04613,228.62329,-118.47509,AI,-0.74076,0.15011,10.19004,-1.12516,True,943.03783
3144,SpaceX,199.93784,0.24425,-100.41720,-1.04602,229.88435,-121.18018,EBIT/Wh,-0.33679,0.53297,10.19365,1.69220,True,949.48061
3145,SpaceX,199.77707,0.01271,-95.86124,-1.06744,229.69240,-121.10459,EBIT/Wh,-0.47798,-1.00830,4.67374,3.60491,True,950.95475
3146,TwitterX,199.96705,-0.28868,-100.85340,-1.05194,229.91100,-120.57691,EBIT/Wh,2.24285,1.39142,8.76931,-3.22834,True,949.40853
3147,TwitterX,199.94751,0.13133,-103.84122,-1.05983,229.87262,-121.24822,EBIT/Wh,1.87276,1.21217,7.71630,3.54283,True,947.81692
3148,TwitterX,199.75874,0.28603,-97.52555,-1.05417,229.69528,-118.45754,EBIT/Wh,1.53889,-0.65868,10.46763,1.75326,True,950.03095
3149,SpaceX,199.48599,0.33802,-100.41021,-1.06614,229.40430,-122.55846,EBIT/Wh,-0.17015,-0.69328,16.96354,5.36502,True,947.22486
3150,Tesla,200.42474,0.02869,-96.03803,-1.04852,230.37233,-121.22162,Q3,0.50705,-0.02470,10.92942,0.62117,True,954.10467
3151,Tesla,199.81387,0.44344,-102.20611,-1.04530,229.76617,-120.32080,EBIT/Wh,-0.18048,2.43094,12.15885,-1.97863,True,947.96631
3152,SpaceX,199.55926,0.97794,-95.53018,-1.04975,229.49964,-119.63403,EBIT/Wh,-1.03224,-0.85108,16.54302,1.41399,True,950.03119
3153,SpaceX,199.15542,-0.67917,-97.83819,-1.06575,229.07495,-117.38482,EBIT/Wh,0.06494,0.64751,13.19701,1.46592,True,946.85802
3154,TwitterX,199.89574,0.62060,-96.21457,-1.05331,229.83329,-119.33097,EBIT/Wh,-1.53796,-0.16256,18.57026,-0.44804,True,951.37139
3155,Tesla,200.37155,0.28834,-102.22452,-1.05249,230.31333,-120.23027,Q3,-3.07620,1.83987,11.97958,-2.99424,True,950.74549
3156,TwitterX,199.70570,0.16712,-101.81865,-1.05872,229.63202,-122.66918,EBIT/Wh,-1.18573,-2.99932,9.78597,-0.79893,True,947.61917
3157,TwitterX,200.19356,-0.20233,-102.10189,-1.05454,230.13441,-122.09975,Q3,-0.77828,0.02009,11.13468,-1.62472,True,949.91684
3158,Tesla,200.21746,-1.61212,-99.12465,-1.04327,230.17345,-123.19289,Q3,0.23414,-0.74818,10.97388,0.90300,True,951.52499
3159,SpaceX,199.53824,0.35337,-98.10686,-1.04777,229.48329,-118.96334,EBIT/Wh,-0.18255,0.38024,13.78849,3.46285,True,948.63779
3160,Tesla,200.11725,-0.33800,-103.23734,-1.04487,230.06958,-121.09708,Q3,0.69912,-1.48634,14.05645,-3.27009,True,948.96759
3161,TwitterX,201.94236,1.19593,-104.56212,-1.05011,231.88857,-122.65522,Q2,0.20365,-0.09701,5.33950,-2.46036,True,957.43073
3162,SpaceX,200.08684,-0.00717,-104.42031,-1.05404,230.02200,-118.34146,Q3,-0.66367,0.24912,12.94209,-2.81724,True,948.22404
3163,TwitterX,200.15792,0.61874,-100.47244,-1.05935,230.08578,-121.92224,Q3,1.08971,1.33822,11.31449,-3.84917,True,950.55336
3164,Tesla,199.72852,0.80098,-98.80926,-1.04216,229.68657,-119.45395,EBIT/Wh,-1.49133,1.23012,10.26634,-0.06146,True,949.23795
3165,TwitterX,201.27881,0.40622,-95.20262,-1.05417,231.21699,-120.92508,Q2,0.73803,0.07657,12.13411,2.23769,True,958.79272
3166,TwitterX,199.84138,0.39217,-94.65115,-1.05812,229.76951,-119.81934,EBIT/Wh,3.36834,0.80346,13.81895,-1.79019,True,951.88131
3167,TwitterX,201.37122,0.10957,-101.46432,-1.05504,231.30368,-120.01422,Q2,-0.98724,-1.13844,4.80579,-1.01644,True,956.12394
3168,TwitterX,200.73641,0.65132,-98.17607,-1.05207,230.67945,-123.04707,Q3,0.89579,0.26555,11.78687,1.17800,True,954.59403
3169,TwitterX,200.24828,-1.66824,-103.35086,-1.06109,230.17279,-120.01012,Q3,-1.60279,-1.11636,11.50303,1.16734,True,949.56597
3170,Tesla,201.48642,1.12674,-93.45527,-1.05717,231.42055,-123.97266,Q2,-1.67737,-1.15825,9.94740,-2.47567,True,960.70445
3171,TwitterX,200.51582,0.07037,-97.19463,-1.05708,230.45100,-119.83001,Q3,1.39206,1.90968,9.25892,-3.14865,True,953.98179
3172,SpaceX,201.81231,0.71169,-104.28383,-1.04600,231.75740,-124.08726,Q2,-0.25265,-1.61488,7.46447,2.16847,True,956.91965
3173,SpaceX,202.70176,-0.04433,-100.57611,-1.04949,232.64489,-119.86323,Q1,0.72817,0.59454,10.77648,5.75575,True,963.22073
3174,Tesla,199.37379,1.12759,-102.62823,-1.05633,229.30865,-122.55591,EBIT/Wh,1.06021,0.56671,7.76673,1.20292,True,945.55483
3175,TwitterX,200.72825,0.95554,-101.56496,-1.05305,230.66466,-120.89277,Q3,1.34942,0.76598,9.01661,2.11786,True,952.85877
3176,SpaceX,200.55219,0.34521,-100.72525,-1.05675,230.48114,-119.40146,Q3,0.02244,0.09548,8.55229,3.69795,True,952.39832
3177,SpaceX,198.16727,-0.52860,-97.70628,-1.04931,228.10802,-119.86311,AI,0.36304,0.54526,10.15450,4.04081,True,941.98322
3178,Tesla,200.44795,-0.67428,-99.28412,-1.04940,230.39539,-120.86653,Q3,1.18614,-1.81901,9.59883,-2.24802,True,952.59769
3179,Tesla,202.30942,0.95394,-97.53571,-1.05227,232.25117,-123.43888,Q1,-1.58731,2.14714,7.83517,2.36789,True,962.77926
3180,Tesla,200.68119,0.20099,-101.93305,-1.05674,230.61654,-121.92787,Q3,-0.79811,0.67000,10.09649,-4.16766,True,952.43942
3181,SpaceX,200.70376,0.01054,-94.30097,-1.04712,230.64760,-122.37509,Q3,0.32242,0.22981,12.27043,-0.10536,True,956.36829
3182,SpaceX,198.05991,-0.94116,-96.96767,-1.05407,227.99767,-120.32889,AI,-0.14106,0.90137,13.39766,2.11158,True,941.81574
3183,TwitterX,199.02822,0.63542,-99.78599,-1.05205,228.97243,-120.45267,EBIT/Wh,-0.09877,2.65336,10.80424,1.07420,True,945.24812
3184,Tesla,201.82529,0.55091,-102.17982,-1.05330,231.76500,-122.51265,Q2,1.27662,0.13296,11.27217,-3.21549,True,958.03653
3185,Tesla,201.09143,0.94850,-102.67167,-1.04759,231.04008,-118.83767,Q2,1.81189,-3.05330,6.23506,0.00747,True,954.12133
3186,Tesla,200.89048,0.43888,-102.24780,-1.04694,230.84152,-118.25559,Q3,-1.38257,2.29741,11.66333,-6.11390,True,953.32850
3187,Tesla,199.93151,0.69814,-100.35489,-1.04812,229.88082,-120.25889,EBIT/Wh,0.13040,-0.56899,11.77212,-6.48724,True,949.48010
3188,SpaceX,199.67081,1.90583,-97.08112,-1.05879,229.60059,-121.22986,EBIT/Wh,-0.07935,-0.40540,12.03771,3.41803,True,949.81351
3189,Tesla,199.77220,1.28849,-99.82699,-1.05447,229.71095,-123.76701,EBIT/Wh,0.16885,0.76846,10.36717,-1.66510,True,948.94750
3190,Tesla,200.40248,0.07828,-102.26820,-1.04060,230.36232,-119.74140,Q3,-2.50996,0.72197,8.64888,-2.79106,True,950.87832
3191,Tesla,201.95704,0.84409,-103.21399,-1.05808,231.88900,-123.99934,Q2,0.65231,-2.00935,6.46273,-8.35294,True,958.17821
3192,SpaceX,198.62566,0.09265,-98.22892,-1.06321,228.54696,-120.38650,AI,-0.45012,-0.64173,7.95320,3.68270,True,944.01385
3193,TwitterX,199.80144,-0.23880,-99.98083,-1.05082,229.74381,-121.29526,EBIT/Wh,2.10846,2.44474,9.17310,0.75046,True,949.01681
3194,SpaceX,197.65148,-1.30852,-100.95284,-1.05702,227.58447,-119.15449,AI,-0.05268,0.26794,10.18512,-0.07111,True,937.78099
3195,TwitterX,199.96165,-0.54074,-100.75758,-1.05254,229.90284,-121.49231,EBIT/Wh,1.45896,0.33640,10.67651,-1.36367,True,949.42947
3196,SpaceX,200.88821,-0.37235,-102.48248,-1.06027,230.81439,-120.12358,Q3,-0.40338,0.18620,4.44390,2.56360,True,953.19979
3197,Tesla,200.64448,0.67959,-104.99303,-1.05847,230.57684,-118.70245,Q3,1.41309,-1.75328,9.80195,-0.57541,True,950.72588
3198,Tesla,200.77349,1.05263,-99.34470,-1.05663,230.70858,-121.17097,Q3,0.71263,-1.78066,10.66698,2.41176,True,954.19511
3199,SpaceX,200.17913,-0.64972,-95.57821,-1.05778,230.10702,-119.01207,Q3,0.65315,0.46326,10.77790,-2.70797,True,953.10655
3200,SpaceX,201.63729,-0.98809,-100.11384,-1.07030,231.54460,-123.27443,Q2,-0.03137,0.26186,10.22202,4.24720,True,958.12954
3201,SpaceX,200.22312,-0.16197,-95.46891,-1.06107,230.14586,-121.04633,Q3,0.11255,-0.27306,8.92652,2.67962,True,953.38114
3202,TwitterX,201.17416,0.58391,-104.03382,-1.05626,231.10541,-124.29293,Q2,1.36375,-0.18179,6.55529,-2.90039,True,953.85387
3203,Tesla,199.90602,-0.54971,-92.99256,-1.04147,229.86419,-122.26918,EBIT/Wh,-1.30894,1.72849,9.06966,0.45319,True,953.03380
3204,Tesla,199.39483,-1.08725,-91.34311,-1.04272,229.35242,-119.13862,EBIT/Wh,-0.48836,0.21460,12.31852,-1.48303,True,951.30262
3205,SpaceX,198.73658,0.07852,-103.19262,-1.04261,228.69191,-116.23470,AI,0.26506,-1.16609,5.35333,0.15344,True,942.08662
3206,SpaceX,199.42723,-0.60911,-99.24073,-1.06710,229.34101,-121.98997,EBIT/Wh,0.09329,-0.39632,13.35375,7.14725,True,947.51580
3207,SpaceX,199.94861,-1.13836,-103.85403,-1.05382,229.88383,-121.06566,EBIT/Wh,0.74946,0.18774,13.53880,0.31194,True,947.81603
3208,SpaceX,201.47600,-0.39252,-99.78734,-1.04258,231.42939,-120.64374,Q2,-0.10311,0.72942,11.16612,-8.69906,True,957.48635
3209,Tesla,199.12764,0.05466,-96.76051,-1.05001,229.07216,-120.75851,EBIT/Wh,0.00979,1.13300,8.85891,3.10773,True,947.25794
3210,TwitterX,200.67577,-0.02415,-106.58873,-1.05181,230.62109,-122.82227,Q3,-2.68502,-0.30114,11.62708,2.59019,True,950.08451
3211,SpaceX,200.95171,0.14775,-101.26796,-1.04536,230.90174,-122.64587,Q3,0.88203,0.24818,6.83478,-3.52358,True,954.12458
3212,TwitterX,200.65527,1.94219,-104.58397,-1.05717,230.58429,-121.82946,Q3,0.19817,1.27119,12.61054,-0.06123,True,950.98437
3213,TwitterX,200.83979,0.51626,-102.03101,-1.05165,230.78490,-122.63015,Q3,-1.23012,0.11812,13.08731,-2.71495,True,953.18346
3214,TwitterX,198.94416,1.23664,-102.40887,-1.05064,228.88777,-119.70736,AI,-0.53367,0.33216,15.18454,-1.11390,True,943.51637
3215,TwitterX,201.11668,0.11372,-92.55780,-1.05891,231.04343,-122.15672,Q2,1.16471,0.31135,14.78779,-1.21422,True,959.30450
3216,Tesla,201.36332,-0.19909,-97.91938,-1.04886,231.31000,-122.39235,Q2,0.99012,-0.22732,9.84621,-6.33507,True,957.85692
3217,Tesla,201.14227,1.03707,-101.99355,-1.05317,231.08325,-121.84734,Q2,-1.59981,-0.10476,8.48091,-2.92506,True,954.71459
3218,SpaceX,197.97325,-0.37565,-105.01448,-1.06200,227.89622,-116.92450,AI,-0.40719,0.00820,9.22407,0.25632,True,937.35900
3219,SpaceX,202.11131,0.48373,-100.78210,-1.04298,232.06353,-122.92396,Q1,-0.63692,0.54226,12.68700,-0.70991,True,960.16552
3220,SpaceX,199.40857,-0.52937,-104.28074,-1.05065,229.34715,-121.47118,EBIT/Wh,0.20647,-0.33812,8.99307,-2.09007,True,944.90246
3221,Tesla,200.29719,-0.97955,-100.00759,-1.04362,230.25318,-123.60958,Q3,0.59892,0.33301,10.70599,-0.30529,True,951.48215
3222,SpaceX,199.82413,0.31807,-99.10807,-1.07066,229.73075,-120.75271,EBIT/Wh,-0.34941,0.63124,7.90127,-0.36669,True,949.56661
3223,SpaceX,200.85754,0.02569,-102.87753,-1.05580,230.79247,-120.97458,Q3,0.11286,-0.82661,11.62877,3.66107,True,952.84896
3224,Tesla,200.22863,0.50232,-100.98422,-1.05426,230.16765,-120.57184,Q3,-0.13098,0.84645,11.12758,-0.19631,True,950.65106
3225,Tesla,201.67946,-0.87056,-98.52321,-1.05053,231.62329,-123.69710,Q2,-0.39445,0.24561,10.48935,-2.36536,True,959.13567
3226,SpaceX,200.76616,1.44089,-101.83769,-1.06729,230.67913,-121.10022,Q3,0.11057,0.31505,12.05826,1.16670,True,952.91197
3227,Tesla,200.39136,0.36036,-100.09571,-1.05613,230.32640,-123.12588,Q3,0.45841,-1.71307,12.96284,-7.41886,True,951.90892
3228,TwitterX,199.90061,-0.36703,-101.68786,-1.05460,229.83768,-121.11806,EBIT/Wh,-0.89646,1.03252,9.06971,4.24623,True,948.65913
3229,TwitterX,200.66592,-0.21478,-102.71477,-1.05800,230.59680,-122.08834,Q3,1.79720,0.41768,12.45726,0.47722,True,951.97221
3230,SpaceX,198.23089,0.27502,-96.79181,-1.04264,228.18537,-118.26673,AI,0.78079,-0.19575,14.09660,-3.67384,True,942.75854
3231,SpaceX,201.43268,0.10584,-101.97043,-1.05136,231.37208,-122.47114,Q2,0.38679,0.48137,13.02386,11.26325,True,956.17821
3232,SpaceX,197.98486,-1.16175,-98.73942,-1.06115,227.91005,-118.73614,AI,-0.80948,-0.26457,10.90343,3.12508,True,940.55457
3233,TwitterX,200.74858,0.49370,-102.31487,-1.05964,230.67513,-119.51311,Q3,-0.01673,1.04378,15.67826,1.19250,True,952.58545
3234,Tesla,199.74664,-0.31067,-103.18694,-1.05731,229.67970,-121.62196,EBIT/Wh,-1.48750,1.06285,12.56386,-1.73745,True,947.13971
3235,SpaceX,200.66637,0.13155,-98.50182,-1.06150,230.59195,-121.06315,Q3,-1.56569,0.55641,14.65165,6.84751,True,954.08092
